api,operator,year,month,oil_bbl,gas_mcf,water_bbl,days_produced
42479002630100,Endeavor Energy Resources LP,2024,4,1756,1826,2979,30
42479002630100,Endeavor Energy Resources LP,2024,5,767,1214,306,30
42479002630100,Endeavor Energy Resources LP,2024,6,309,582,690,30
42479002630100,Endeavor Energy Resources LP,2024,7,105,152,249,30
42479002630100,Endeavor Energy Resources LP,2024,8,33,33,53,30
42479002630100,Endeavor Energy Resources LP,2024,9,8,10,17,30
42479002630100,Endeavor Energy Resources LP,2024,10,2,2,4,30
42479002640000,Matador Production Company,2024,1,5320,7894,5440,30
42479002640000,Matador Production Company,2024,2,5106,9221,8227,30
42479002640000,Matador Production Company,2024,3,3047,6002,1937,30
42479002640000,Matador Production Company,2024,4,1738,971,822,30
42479002640000,Matador Production Company,2024,5,653,878,475,30
42479002640000,Matador Production Company,2024,6,257,189,451,30
42479002640000,Matador Production Company,2024,7,80,111,124,30
42479002640000,Matador Production Company,2024,8,25,34,32,30
42479002640000,Matador Production Company,2024,9,5,5,11,30
42479002640000,Matador Production Company,2024,10,1,1,1,30
42479002650000,Apache Corporation,2024,1,4286,7714,8709,30
42479002650000,Apache Corporation,2024,2,3147,4500,7199,30
42479002650000,Apache Corporation,2024,3,1887,1619,1912,30
42479002650000,Apache Corporation,2024,4,732,1268,495,30
42479002650000,Apache Corporation,2024,5,276,467,199,30
42479002650000,Apache Corporation,2024,6,70,124,102,30
42479002650000,Apache Corporation,2024,7,15,12,35,30
42479002650000,Apache Corporation,2024,8,2,2,1,30
42479002650000,Apache Corporation,2024,9,0,0,0,0
42479002650000,Apache Corporation,2024,10,0,0,0,0
42479002660000,Cimarex Energy Company,2024,1,6925,6592,1462,30
42479002660000,Cimarex Energy Company,2024,2,5148,5286,815,30
42479002660000,Cimarex Energy Company,2024,3,3336,6501,4494,30
42479002660000,Cimarex Energy Company,2024,4,1711,1977,2478,30
42479002660000,Cimarex Energy Company,2024,5,693,1025,210,30
42479002660000,Cimarex Energy Company,2024,6,234,276,201,30
42479002660000,Cimarex Energy Company,2024,7,85,103,129,30
42479002660000,Cimarex Energy Company,2024,8,19,35,37,30
42479002660000,Cimarex Energy Company,2024,9,4,2,7,30
42479002660000,Cimarex Energy Company,2024,10,1,1,1,30
42479002670000,Permian Resources Operating LLC,2024,1,2572,2224,5728,30
42479002670000,Permian Resources Operating LLC,2024,2,2327,3053,2440,30
42479002670000,Permian Resources Operating LLC,2024,3,1319,720,816,30
42479002670000,Permian Resources Operating LLC,2024,4,672,597,589,30
42479002670000,Permian Resources Operating LLC,2024,5,246,272,67,30
42479002670000,Permian Resources Operating LLC,2024,6,103,52,53,30
42479002670000,Permian Resources Operating LLC,2024,7,34,39,31,30
42479002670000,Permian Resources Operating LLC,2024,8,9,15,13,30
42479002670000,Permian Resources Operating LLC,2024,9,2,3,2,30
42479002670000,Permian Resources Operating LLC,2024,10,0,0,0,0
42479002680102,Diamondback E&P LLC,2024,1,5311,10000,3291,30
42479002680102,Diamondback E&P LLC,2024,2,4006,5211,9660,30
42479002680102,Diamondback E&P LLC,2024,3,2895,4148,371,30
42479002680102,Diamondback E&P LLC,2024,4,1893,3700,2586,30
42479002680102,Diamondback E&P LLC,2024,5,1062,852,2556,30
42479002680102,Diamondback E&P LLC,2024,6,473,616,1134,30
42479002680102,Diamondback E&P LLC,2024,7,236,341,512,30
42479002680102,Diamondback E&P LLC,2024,8,87,62,30,30
42479002680102,Diamondback E&P LLC,2024,9,30,37,71,30
42479002680102,Diamondback E&P LLC,2024,10,10,10,18,30
42479002690001,Diamondback E&P LLC,2024,1,2165,3349,2639,30
42479002690001,Diamondback E&P LLC,2024,2,1939,1648,3913,30
42479002690001,Diamondback E&P LLC,2024,3,1310,759,2922,30
42479002690001,Diamondback E&P LLC,2024,4,853,1618,1551,30
42479002690001,Diamondback E&P LLC,2024,5,410,645,240,30
42479002690001,Diamondback E&P LLC,2024,6,164,139,266,30
42479002690001,Diamondback E&P LLC,2024,7,72,69,130,30
42479002690001,Diamondback E&P LLC,2024,8,22,26,42,30
42479002690001,Diamondback E&P LLC,2024,9,6,6,8,30
42479002690001,Diamondback E&P LLC,2024,10,1,0,0,30
42479002700101,Centennial Resource Production LLC,2024,1,4095,3800,6593,30
42479002700101,Centennial Resource Production LLC,2024,2,3667,4283,949,30
42479002700101,Centennial Resource Production LLC,2024,3,2789,4961,5174,30
42479002700101,Centennial Resource Production LLC,2024,4,1646,1925,1560,30
42479002700101,Centennial Resource Production LLC,2024,5,982,674,1711,30
42479002700101,Centennial Resource Production LLC,2024,6,453,244,65,30
42479002700101,Centennial Resource Production LLC,2024,7,206,256,458,30
42479002700101,Centennial Resource Production LLC,2024,8,76,43,101,30
42479002700101,Centennial Resource Production LLC,2024,9,27,47,22,30
42479002700101,Centennial Resource Production LLC,2024,10,8,12,15,30
42479002710002,ConocoPhillips Company,2024,1,7192,6393,12278,30
42479002710002,ConocoPhillips Company,2024,2,5276,10013,2330,30
42479002710002,ConocoPhillips Company,2024,3,4135,7484,3139,30
42479002710002,ConocoPhillips Company,2024,4,2859,4102,2556,30
42479002710002,ConocoPhillips Company,2024,5,1294,1189,1912,30
42479002710002,ConocoPhillips Company,2024,6,621,863,1206,30
42479002710002,ConocoPhillips Company,2024,7,245,193,523,30
42479002710002,ConocoPhillips Company,2024,8,103,169,17,30
42479002710002,ConocoPhillips Company,2024,9,32,55,11,30
42479002710002,ConocoPhillips Company,2024,10,8,10,14,30
42479002720000,ConocoPhillips Company,2024,1,2772,1491,2868,30
42479002720000,ConocoPhillips Company,2024,2,2453,3414,2546,30
42479002720000,ConocoPhillips Company,2024,3,1671,2820,2029,30
42479002720000,ConocoPhillips Company,2024,4,1112,624,1941,30
42479002720000,ConocoPhillips Company,2024,5,547,595,435,30
42479002720000,ConocoPhillips Company,2024,6,288,339,410,30
42479002720000,ConocoPhillips Company,2024,7,125,88,111,30
42479002720000,ConocoPhillips Company,2024,8,56,103,18,30
42479002720000,ConocoPhillips Company,2024,9,23,30,18,30
42479002720000,ConocoPhillips Company,2024,10,6,10,14,30
42479002730001,EOG Resources Inc,2024,1,0,0,0,0
42479002730001,EOG Resources Inc,2024,2,0,0,0,0
42479002730001,EOG Resources Inc,2024,3,0,0,0,0
42479002730001,EOG Resources Inc,2024,4,0,0,0,0
42479002730001,EOG Resources Inc,2024,5,0,0,0,0
42479002730001,EOG Resources Inc,2024,6,0,0,0,0
42479002730001,EOG Resources Inc,2024,7,0,0,0,0
42479002730001,EOG Resources Inc,2024,8,0,0,0,0
42479002730001,EOG Resources Inc,2024,9,0,0,0,0
42479002730001,EOG Resources Inc,2024,10,0,0,0,0
42479002740000,Diamondback E&P LLC,2024,1,3837,4508,7532,30
42479002740000,Diamondback E&P LLC,2024,2,2560,2979,2218,30
42479002740000,Diamondback E&P LLC,2024,3,1709,3253,1956,30
42479002740000,Diamondback E&P LLC,2024,4,692,602,838,30
42479002740000,Diamondback E&P LLC,2024,5,286,555,401,30
42479002740000,Diamondback E&P LLC,2024,6,109,174,57,30
42479002740000,Diamondback E&P LLC,2024,7,28,16,17,30
42479002740000,Diamondback E&P LLC,2024,8,7,9,5,30
42479002740000,Diamondback E&P LLC,2024,9,1,1,0,30
42479002740000,Diamondback E&P LLC,2024,10,0,0,0,0
42479002750000,Pioneer Natural Resources USA Inc,2024,1,3695,3510,3632,30
42479002750000,Pioneer Natural Resources USA Inc,2024,2,3255,6308,2891,30
42479002750000,Pioneer Natural Resources USA Inc,2024,3,1837,3521,3570,30
42479002750000,Pioneer Natural Resources USA Inc,2024,4,962,1782,1783,30
42479002750000,Pioneer Natural Resources USA Inc,2024,5,363,624,802,30
42479002750000,Pioneer Natural Resources USA Inc,2024,6,136,80,120,30
42479002750000,Pioneer Natural Resources USA Inc,2024,7,41,50,59,30
42479002750000,Pioneer Natural Resources USA Inc,2024,8,10,14,8,30
42479002750000,Pioneer Natural Resources USA Inc,2024,9,2,3,3,30
42479002750000,Pioneer Natural Resources USA Inc,2024,10,0,0,0,0
42479002760001,Matador Production Company,2024,1,2323,3010,235,30
42479002760001,Matador Production Company,2024,2,1940,3233,4751,30
42479002760001,Matador Production Company,2024,3,1175,1445,2847,30
42479002760001,Matador Production Company,2024,4,545,909,662,30
42479002760001,Matador Production Company,2024,5,247,143,497,30
42479002760001,Matador Production Company,2024,6,78,56,172,30
42479002760001,Matador Production Company,2024,7,23,42,53,30
42479002760001,Matador Production Company,2024,8,6,5,3,30
42479002760001,Matador Production Company,2024,9,1,0,0,30
42479002760001,Matador Production Company,2024,10,0,0,0,0
42479002770002,Parsley Energy Operations LLC,2024,1,5231,7924,4047,30
42479002770002,Parsley Energy Operations LLC,2024,2,4671,3344,8768,30
42479002770002,Parsley Energy Operations LLC,2024,3,3037,3049,5628,30
42479002770002,Parsley Energy Operations LLC,2024,4,2203,3681,3415,30
42479002770002,Parsley Energy Operations LLC,2024,5,1228,2220,1534,30
42479002770002,Parsley Energy Operations LLC,2024,6,638,1095,257,30
42479002770002,Parsley Energy Operations LLC,2024,7,264,188,427,30
42479002770002,Parsley Energy Operations LLC,2024,8,106,124,187,30
42479002770002,Parsley Energy Operations LLC,2024,9,32,19,73,30
42479002770002,Parsley Energy Operations LLC,2024,10,12,11,7,30
42479002780002,Marathon Oil Company,2024,1,6741,6929,13227,30
42479002780002,Marathon Oil Company,2024,2,5873,9854,7175,30
42479002780002,Marathon Oil Company,2024,3,3571,6877,2437,30
42479002780002,Marathon Oil Company,2024,4,2005,3923,4576,30
42479002780002,Marathon Oil Company,2024,5,952,1584,114,30
42479002780002,Marathon Oil Company,2024,6,345,175,423,30
42479002780002,Marathon Oil Company,2024,7,118,178,178,30
42479002780002,Marathon Oil Company,2024,8,33,58,49,30
42479002780002,Marathon Oil Company,2024,9,9,15,19,30
42479002780002,Marathon Oil Company,2024,10,2,3,3,30
42479002790101,Cimarex Energy Company,2024,1,4135,5330,6767,30
42479002790101,Cimarex Energy Company,2024,2,2889,3475,2263,30
42479002790101,Cimarex Energy Company,2024,3,1922,1873,1565,30
42479002790101,Cimarex Energy Company,2024,4,841,1198,1760,30
42479002790101,Cimarex Energy Company,2024,5,381,633,137,30
42479002790101,Cimarex Energy Company,2024,6,111,144,19,30
42479002790101,Cimarex Energy Company,2024,7,35,36,24,30
42479002790101,Cimarex Energy Company,2024,8,10,16,16,30
42479002790101,Cimarex Energy Company,2024,9,2,3,1,30
42479002790101,Cimarex Energy Company,2024,10,0,0,0,0
42479002800002,Marathon Oil Company,2024,1,6001,8119,10191,30
42479002800002,Marathon Oil Company,2024,2,4788,7804,1306,30
42479002800002,Marathon Oil Company,2024,3,3091,4562,4213,30
42479002800002,Marathon Oil Company,2024,4,1651,1561,4091,30
42479002800002,Marathon Oil Company,2024,5,641,1208,124,30
42479002800002,Marathon Oil Company,2024,6,264,506,159,30
42479002800002,Marathon Oil Company,2024,7,80,112,133,30
42479002800002,Marathon Oil Company,2024,8,24,16,48,30
42479002800002,Marathon Oil Company,2024,9,6,8,7,30
42479002800002,Marathon Oil Company,2024,10,1,1,0,30
42479002810002,Laredo Petroleum Inc,2024,1,5339,4735,5772,30
42479002810002,Laredo Petroleum Inc,2024,2,3620,6164,5609,30
42479002810002,Laredo Petroleum Inc,2024,3,2502,1916,5978,30
42479002810002,Laredo Petroleum Inc,2024,4,1207,1426,2096,30
42479002810002,Laredo Petroleum Inc,2024,5,560,329,1034,30
42479002810002,Laredo Petroleum Inc,2024,6,189,181,58,30
42479002810002,Laredo Petroleum Inc,2024,7,61,47,142,30
42479002810002,Laredo Petroleum Inc,2024,8,19,36,38,30
42479002810002,Laredo Petroleum Inc,2024,9,4,4,2,30
42479002810002,Laredo Petroleum Inc,2024,10,0,0,0,0
42479002820002,Endeavor Energy Resources LP,2024,1,5937,6975,13221,30
42479002820002,Endeavor Energy Resources LP,2024,2,4117,6990,2812,30
42479002820002,Endeavor Energy Resources LP,2024,3,2685,3305,2291,30
42479002820002,Endeavor Energy Resources LP,2024,4,1141,1374,2016,30
42479002820002,Endeavor Energy Resources LP,2024,5,448,262,1026,30
42479002820002,Endeavor Energy Resources LP,2024,6,141,113,26,30
42479002820002,Endeavor Energy Resources LP,2024,7,38,50,14,30
42479002820002,Endeavor Energy Resources LP,2024,8,9,9,2,30
42479002820002,Endeavor Energy Resources LP,2024,9,1,1,2,30
42479002820002,Endeavor Energy Resources LP,2024,10,0,0,0,0
42479002830100,Pioneer Natural Resources USA Inc,2024,1,3506,4757,3084,30
42479002830100,Pioneer Natural Resources USA Inc,2024,2,2784,3886,5188,30
42479002830100,Pioneer Natural Resources USA Inc,2024,3,1929,1371,4387,30
42479002830100,Pioneer Natural Resources USA Inc,2024,4,968,817,2116,30
42479002830100,Pioneer Natural Resources USA Inc,2024,5,478,768,792,30
42479002830100,Pioneer Natural Resources USA Inc,2024,6,167,307,301,30
42479002830100,Pioneer Natural Resources USA Inc,2024,7,64,35,62,30
42479002830100,Pioneer Natural Resources USA Inc,2024,8,19,21,14,30
42479002830100,Pioneer Natural Resources USA Inc,2024,9,5,8,8,30
42479002830100,Pioneer Natural Resources USA Inc,2024,10,1,1,1,30
42479002840002,Callon Petroleum Operating Company,2024,1,3883,3661,2551,30
42479002840002,Callon Petroleum Operating Company,2024,2,2828,2205,3596,30
42479002840002,Callon Petroleum Operating Company,2024,3,2312,2062,3430,30
42479002840002,Callon Petroleum Operating Company,2024,4,1158,2003,287,30
42479002840002,Callon Petroleum Operating Company,2024,5,600,1133,1245,30
42479002840002,Callon Petroleum Operating Company,2024,6,249,142,42,30
42479002840002,Callon Petroleum Operating Company,2024,7,110,95,194,30
42479002840002,Callon Petroleum Operating Company,2024,8,41,41,43,30
42479002840002,Callon Petroleum Operating Company,2024,9,13,16,23,30
42479002840002,Callon Petroleum Operating Company,2024,10,3,2,7,30
42479002850102,Apache Corporation,2024,1,5933,8579,931,30
42479002850102,Apache Corporation,2024,2,3907,7724,1020,30
42479002850102,Apache Corporation,2024,3,2373,2840,4099,30
42479002850102,Apache Corporation,2024,4,994,847,191,30
42479002850102,Apache Corporation,2024,5,342,316,513,30
42479002850102,Apache Corporation,2024,6,90,83,63,30
42479002850102,Apache Corporation,2024,7,21,36,3,30
42479002850102,Apache Corporation,2024,8,4,5,6,30
42479002850102,Apache Corporation,2024,9,0,0,0,0
42479002850102,Apache Corporation,2024,10,0,0,0,0
42479002860001,Independence Resources Management LLC,2024,1,1789,903,3828,30
42479002860001,Independence Resources Management LLC,2024,2,1275,1222,203,30
42479002860001,Independence Resources Management LLC,2024,3,881,593,425,30
42479002860001,Independence Resources Management LLC,2024,4,458,620,92,30
42479002860001,Independence Resources Management LLC,2024,5,165,101,371,30
42479002860001,Independence Resources Management LLC,2024,6,65,49,144,30
42479002860001,Independence Resources Management LLC,2024,7,19,29,12,30
42479002860001,Independence Resources Management LLC,2024,8,4,5,4,30
42479002860001,Independence Resources Management LLC,2024,9,1,1,0,30
42479002860001,Independence Resources Management LLC,2024,10,0,0,0,0
42479002870000,Matador Production Company,2024,1,6326,3491,15207,30
42479002870000,Matador Production Company,2024,2,4864,4095,5405,30
42479002870000,Matador Production Company,2024,3,3135,5269,4477,30
42479002870000,Matador Production Company,2024,4,1651,1809,1190,30
42479002870000,Matador Production Company,2024,5,609,1182,673,30
42479002870000,Matador Production Company,2024,6,235,359,350,30
42479002870000,Matador Production Company,2024,7,76,59,142,30
42479002870000,Matador Production Company,2024,8,24,25,30,30
42479002870000,Matador Production Company,2024,9,6,3,12,30
42479002870000,Matador Production Company,2024,10,1,1,2,30
42479002880001,Cimarex Energy Company,2024,1,1854,3005,4217,30
42479002880001,Cimarex Energy Company,2024,2,1514,1565,202,30
42479002880001,Cimarex Energy Company,2024,3,871,441,1781,30
42479002880001,Cimarex Energy Company,2024,4,510,984,792,30
42479002880001,Cimarex Energy Company,2024,5,208,281,179,30
42479002880001,Cimarex Energy Company,2024,6,81,118,97,30
42479002880001,Cimarex Energy Company,2024,7,26,15,64,30
42479002880001,Cimarex Energy Company,2024,8,8,5,3,30
42479002880001,Cimarex Energy Company,2024,9,2,3,2,30
42479002880001,Cimarex Energy Company,2024,10,0,0,0,0
42479002890002,Occidental Petroleum Corporation,2024,1,3299,1656,3034,30
42479002890002,Occidental Petroleum Corporation,2024,2,2267,3420,632,30
42479002890002,Occidental Petroleum Corporation,2024,3,1643,2556,3876,30
42479002890002,Occidental Petroleum Corporation,2024,4,756,429,682,30
42479002890002,Occidental Petroleum Corporation,2024,5,352,701,641,30
42479002890002,Occidental Petroleum Corporation,2024,6,141,227,188,30
42479002890002,Occidental Petroleum Corporation,2024,7,46,41,12,30
42479002890002,Occidental Petroleum Corporation,2024,8,13,23,13,30
42479002890002,Occidental Petroleum Corporation,2024,9,3,3,7,30
42479002890002,Occidental Petroleum Corporation,2024,10,0,0,0,0
42479002900100,Concho Resources Inc,2024,1,0,0,0,0
42479002900100,Concho Resources Inc,2024,2,0,0,0,0
42479002900100,Concho Resources Inc,2024,3,0,0,0,0
42479002900100,Concho Resources Inc,2024,4,0,0,0,0
42479002900100,Concho Resources Inc,2024,5,0,0,0,0
42479002900100,Concho Resources Inc,2024,6,0,0,0,0
42479002900100,Concho Resources Inc,2024,7,0,0,0,0
42479002900100,Concho Resources Inc,2024,8,0,0,0,0
42479002900100,Concho Resources Inc,2024,9,0,0,0,0
42479002900100,Concho Resources Inc,2024,10,0,0,0,0
42255002910001,EOG Resources Inc,2024,1,1890,2697,3361,30
42255002910001,EOG Resources Inc,2024,2,1812,3310,4147,30
42255002910001,EOG Resources Inc,2024,3,1107,1487,331,30
42255002910001,EOG Resources Inc,2024,4,601,366,532,30
42255002910001,EOG Resources Inc,2024,5,289,184,92,30
42255002910001,EOG Resources Inc,2024,6,119,198,276,30
42255002910001,EOG Resources Inc,2024,7,50,30,86,30
42255002910001,EOG Resources Inc,2024,8,14,8,28,30
42255002910001,EOG Resources Inc,2024,9,4,6,5,30
42255002910001,EOG Resources Inc,2024,10,1,1,0,30
42255002920001,Pioneer Natural Resources USA Inc,2024,1,2002,2928,1951,30
42255002920001,Pioneer Natural Resources USA Inc,2024,2,1795,3191,3585,30
42255002920001,Pioneer Natural Resources USA Inc,2024,3,1408,2068,1049,30
42255002920001,Pioneer Natural Resources USA Inc,2024,4,975,1406,1675,30
42255002920001,Pioneer Natural Resources USA Inc,2024,5,497,913,841,30
42255002920001,Pioneer Natural Resources USA Inc,2024,6,284,335,464,30
42255002920001,Pioneer Natural Resources USA Inc,2024,7,120,207,133,30
42255002920001,Pioneer Natural Resources USA Inc,2024,8,49,84,106,30
42255002920001,Pioneer Natural Resources USA Inc,2024,9,22,31,41,30
42255002920001,Pioneer Natural Resources USA Inc,2024,10,6,6,12,30
42255002930002,Occidental Petroleum Corporation,2024,1,2156,4079,4617,30
42255002930002,Occidental Petroleum Corporation,2024,2,1800,1242,4069,30
42255002930002,Occidental Petroleum Corporation,2024,3,1205,1065,809,30
42255002930002,Occidental Petroleum Corporation,2024,4,628,1101,1219,30
42255002930002,Occidental Petroleum Corporation,2024,5,320,450,638,30
42255002930002,Occidental Petroleum Corporation,2024,6,143,187,268,30
42255002930002,Occidental Petroleum Corporation,2024,7,51,97,79,30
42255002930002,Occidental Petroleum Corporation,2024,8,20,25,27,30
42255002930002,Occidental Petroleum Corporation,2024,9,5,9,11,30
42255002930002,Occidental Petroleum Corporation,2024,10,1,0,2,30
42255002940001,Laredo Petroleum Inc,2024,1,4872,7575,1169,30
42255002940001,Laredo Petroleum Inc,2024,2,4088,4868,5346,30
42255002940001,Laredo Petroleum Inc,2024,3,2489,2115,1940,30
42255002940001,Laredo Petroleum Inc,2024,4,1553,919,2666,30
42255002940001,Laredo Petroleum Inc,2024,5,775,1091,552,30
42255002940001,Laredo Petroleum Inc,2024,6,375,441,61,30
42255002940001,Laredo Petroleum Inc,2024,7,142,250,211,30
42255002940001,Laredo Petroleum Inc,2024,8,45,62,27,30
42255002940001,Laredo Petroleum Inc,2024,9,15,15,14,30
42255002940001,Laredo Petroleum Inc,2024,10,4,3,3,30
42255002950100,Permian Resources Operating LLC,2024,1,5136,8977,7341,30
42255002950100,Permian Resources Operating LLC,2024,2,4674,9291,4073,30
42255002950100,Permian Resources Operating LLC,2024,3,2831,2703,5844,30
42255002950100,Permian Resources Operating LLC,2024,4,1326,869,905,30
42255002950100,Permian Resources Operating LLC,2024,5,598,1005,651,30
42255002950100,Permian Resources Operating LLC,2024,6,223,339,378,30
42255002950100,Permian Resources Operating LLC,2024,7,73,44,150,30
42255002950100,Permian Resources Operating LLC,2024,8,18,25,33,30
42255002950100,Permian Resources Operating LLC,2024,9,5,4,8,30
42255002950100,Permian Resources Operating LLC,2024,10,1,1,2,30
42255002960000,Laredo Petroleum Inc,2024,1,5738,4791,11902,30
42255002960000,Laredo Petroleum Inc,2024,2,5730,8927,12533,30
42255002960000,Laredo Petroleum Inc,2024,3,3875,5777,8956,30
42255002960000,Laredo Petroleum Inc,2024,4,2663,4319,5791,30
42255002960000,Laredo Petroleum Inc,2024,5,1821,3587,2846,30
42255002960000,Laredo Petroleum Inc,2024,6,911,574,1957,30
42255002960000,Laredo Petroleum Inc,2024,7,494,532,607,30
42255002960000,Laredo Petroleum Inc,2024,8,187,354,133,30
42255002960000,Laredo Petroleum Inc,2024,9,93,185,129,30
42255002960000,Laredo Petroleum Inc,2024,10,32,45,26,30
42255002970002,Marathon Oil Company,2024,1,1960,2328,2714,30
42255002970002,Marathon Oil Company,2024,2,1473,1554,1363,30
42255002970002,Marathon Oil Company,2024,3,1039,826,1653,30
42255002970002,Marathon Oil Company,2024,4,586,509,654,30
42255002970002,Marathon Oil Company,2024,5,321,441,509,30
42255002970002,Marathon Oil Company,2024,6,159,243,213,30
42255002970002,Marathon Oil Company,2024,7,58,102,69,30
42255002970002,Marathon Oil Company,2024,8,22,35,29,30
42255002970002,Marathon Oil Company,2024,9,7,10,6,30
42255002970002,Marathon Oil Company,2024,10,2,2,1,30
42255002980102,Centennial Resource Production LLC,2024,1,2859,1446,5029,30
42255002980102,Centennial Resource Production LLC,2024,2,2033,3523,2325,30
42255002980102,Centennial Resource Production LLC,2024,3,1442,2774,1714,30
42255002980102,Centennial Resource Production LLC,2024,4,698,1296,1730,30
42255002980102,Centennial Resource Production LLC,2024,5,242,467,361,30
42255002980102,Centennial Resource Production LLC,2024,6,99,100,99,30
42255002980102,Centennial Resource Production LLC,2024,7,30,30,40,30
42255002980102,Centennial Resource Production LLC,2024,8,8,4,2,30
42255002980102,Centennial Resource Production LLC,2024,9,1,1,2,30
42255002980102,Centennial Resource Production LLC,2024,10,0,0,0,0
42255002990000,EOG Resources Inc,2024,1,3171,1988,7669,30
42255002990000,EOG Resources Inc,2024,2,2397,3482,402,30
42255002990000,EOG Resources Inc,2024,3,1730,2347,1565,30
42255002990000,EOG Resources Inc,2024,4,800,812,1075,30
42255002990000,EOG Resources Inc,2024,5,398,456,964,30
42255002990000,EOG Resources Inc,2024,6,168,119,169,30
42255002990000,EOG Resources Inc,2024,7,58,44,104,30
42255002990000,EOG Resources Inc,2024,8,19,26,30,30
42255002990000,EOG Resources Inc,2024,9,5,5,3,30
42255002990000,EOG Resources Inc,2024,10,1,0,0,30
42255003000002,Concho Resources Inc,2024,1,3570,2241,7209,30
42255003000002,Concho Resources Inc,2024,2,2683,1918,1105,30
42255003000002,Concho Resources Inc,2024,3,1467,962,885,30
42255003000002,Concho Resources Inc,2024,4,690,1331,92,30
42255003000002,Concho Resources Inc,2024,5,273,440,582,30
42255003000002,Concho Resources Inc,2024,6,82,134,186,30
42255003000002,Concho Resources Inc,2024,7,24,38,46,30
42255003000002,Concho Resources Inc,2024,8,6,3,13,30
42255003000002,Concho Resources Inc,2024,9,1,1,0,30
42255003000002,Concho Resources Inc,2024,10,0,0,0,0
42255003010100,Centennial Resource Production LLC,2024,1,3799,2982,1073,30
42255003010100,Centennial Resource Production LLC,2024,2,2929,2489,6724,30
42255003010100,Centennial Resource Production LLC,2024,3,1804,2834,3232,30
42255003010100,Centennial Resource Production LLC,2024,4,1012,1295,1152,30
42255003010100,Centennial Resource Production LLC,2024,5,368,214,841,30
42255003010100,Centennial Resource Production LLC,2024,6,157,180,330,30
42255003010100,Centennial Resource Production LLC,2024,7,42,73,31,30
42255003010100,Centennial Resource Production LLC,2024,8,13,22,30,30
42255003010100,Centennial Resource Production LLC,2024,9,3,5,4,30
42255003010100,Centennial Resource Production LLC,2024,10,0,0,0,0
42255003020002,Matador Production Company,2024,1,6088,8778,1940,30
42255003020002,Matador Production Company,2024,2,4088,3446,2465,30
42255003020002,Matador Production Company,2024,3,2189,1808,5041,30
42255003020002,Matador Production Company,2024,4,1067,986,2328,30
42255003020002,Matador Production Company,2024,5,431,552,584,30
42255003020002,Matador Production Company,2024,6,159,174,64,30
42255003020002,Matador Production Company,2024,7,48,67,111,30
42255003020002,Matador Production Company,2024,8,10,14,14,30
42255003020002,Matador Production Company,2024,9,2,1,2,30
42255003020002,Matador Production Company,2024,10,0,0,0,0
42255003030001,Cimarex Energy Company,2024,1,3702,1902,3983,30
42255003030001,Cimarex Energy Company,2024,2,2875,5356,3992,30
42255003030001,Cimarex Energy Company,2024,3,2140,2041,1579,30
42255003030001,Cimarex Energy Company,2024,4,1243,2232,1159,30
42255003030001,Cimarex Energy Company,2024,5,807,1455,1444,30
42255003030001,Cimarex Energy Company,2024,6,342,507,233,30
42255003030001,Cimarex Energy Company,2024,7,144,197,74,30
42255003030001,Cimarex Energy Company,2024,8,56,102,22,30
42255003030001,Cimarex Energy Company,2024,9,17,24,22,30
42255003030001,Cimarex Energy Company,2024,10,4,7,7,30
42255003040001,EOG Resources Inc,2024,1,2510,3556,5809,30
42255003040001,EOG Resources Inc,2024,2,1981,1081,1682,30
42255003040001,EOG Resources Inc,2024,3,1265,1055,2520,30
42255003040001,EOG Resources Inc,2024,4,764,446,1475,30
42255003040001,EOG Resources Inc,2024,5,422,342,377,30
42255003040001,EOG Resources Inc,2024,6,201,239,160,30
42255003040001,EOG Resources Inc,2024,7,79,105,106,30
42255003040001,EOG Resources Inc,2024,8,25,49,49,30
42255003040001,EOG Resources Inc,2024,9,8,15,5,30
42255003040001,EOG Resources Inc,2024,10,2,3,4,30
42255003050001,Chevron USA Inc,2024,1,4723,7462,4904,30
42255003050001,Chevron USA Inc,2024,2,3675,4421,3720,30
42255003050001,Chevron USA Inc,2024,3,2334,1213,1897,30
42255003050001,Chevron USA Inc,2024,4,954,1020,1274,30
42255003050001,Chevron USA Inc,2024,5,430,447,813,30
42255003050001,Chevron USA Inc,2024,6,128,177,166,30
42255003050001,Chevron USA Inc,2024,7,36,34,21,30
42255003050001,Chevron USA Inc,2024,8,7,13,3,30
42255003050001,Chevron USA Inc,2024,9,1,0,2,30
42255003050001,Chevron USA Inc,2024,10,0,0,0,0
42255003060002,Concho Resources Inc,2024,1,6952,5742,7731,30
42255003060002,Concho Resources Inc,2024,2,5199,2937,6611,30
42255003060002,Concho Resources Inc,2024,3,4243,2329,6902,30
42255003060002,Concho Resources Inc,2024,4,2524,4333,2209,30
42255003060002,Concho Resources Inc,2024,5,1141,708,347,30
42255003060002,Concho Resources Inc,2024,6,559,1101,119,30
42255003060002,Concho Resources Inc,2024,7,241,241,357,30
42255003060002,Concho Resources Inc,2024,8,82,45,144,30
42255003060002,Concho Resources Inc,2024,9,27,26,49,30
42255003060002,Concho Resources Inc,2024,10,8,12,10,30
42255003070000,SM Energy Company,2024,1,3681,5285,2843,30
42255003070000,SM Energy Company,2024,2,2796,2527,2467,30
42255003070000,SM Energy Company,2024,3,2380,3422,358,30
42255003070000,SM Energy Company,2024,4,1382,2490,2313,30
