api,operator,year,month,oil_bbl,gas_mcf,water_bbl,days_produced
42479002680102,Diamondback E&P LLC,2023,8,5766,7812,14300,30
42479002680102,Diamondback E&P LLC,2023,9,5266,6566,11285,30
42479002680102,Diamondback E&P LLC,2023,10,3778,3373,5033,30
42479002680102,Diamondback E&P LLC,2023,11,1911,2990,4338,30
42479002680102,Diamondback E&P LLC,2023,12,1182,647,1507,30
42479002690001,Diamondback E&P LLC,2023,1,2803,1510,2316,30
42479002690001,Diamondback E&P LLC,2023,2,2393,2172,5434,30
42479002690001,Diamondback E&P LLC,2023,3,1632,2085,1684,30
42479002690001,Diamondback E&P LLC,2023,4,1221,2347,2091,30
42479002690001,Diamondback E&P LLC,2023,5,696,1341,696,30
42479002690001,Diamondback E&P LLC,2023,6,331,414,671,30
42479002690001,Diamondback E&P LLC,2023,7,137,187,147,30
42479002690001,Diamondback E&P LLC,2023,8,61,73,25,30
42479002690001,Diamondback E&P LLC,2023,9,20,24,36,30
42479002690001,Diamondback E&P LLC,2023,10,7,11,3,30
42479002690001,Diamondback E&P LLC,2023,11,2,2,1,30
42479002690001,Diamondback E&P LLC,2023,12,0,0,0,0
42479002700101,Centennial Resource Production LLC,2023,8,2586,2229,2575,30
42479002700101,Centennial Resource Production LLC,2023,9,1638,1334,2412,30
42479002700101,Centennial Resource Production LLC,2023,10,1003,987,1975,30
42479002700101,Centennial Resource Production LLC,2023,11,560,366,68,30
42479002700101,Centennial Resource Production LLC,2023,12,208,109,388,30
42479002710002,ConocoPhillips Company,2023,4,5097,3394,2779,30
42479002710002,ConocoPhillips Company,2023,5,3934,7749,9376,30
42479002710002,ConocoPhillips Company,2023,6,2035,1031,2318,30
42479002710002,ConocoPhillips Company,2023,7,963,1833,634,30
42479002710002,ConocoPhillips Company,2023,8,330,198,600,30
42479002710002,ConocoPhillips Company,2023,9,81,104,70,30
42479002710002,ConocoPhillips Company,2023,10,18,28,10,30
42479002710002,ConocoPhillips Company,2023,11,4,3,7,30
42479002710002,ConocoPhillips Company,2023,12,0,0,0,0
42479002720000,ConocoPhillips Company,2023,1,3154,3652,6040,30
42479002720000,ConocoPhillips Company,2023,2,2316,2237,1134,30
42479002720000,ConocoPhillips Company,2023,3,1529,2753,3220,30
42479002720000,ConocoPhillips Company,2023,4,762,843,1176,30
42479002720000,ConocoPhillips Company,2023,5,422,648,690,30
42479002720000,ConocoPhillips Company,2023,6,146,138,164,30
42479002720000,ConocoPhillips Company,2023,7,57,68,106,30
42479002720000,ConocoPhillips Company,2023,8,16,25,1,30
42479002720000,ConocoPhillips Company,2023,9,4,7,2,30
42479002720000,ConocoPhillips Company,2023,10,1,0,0,30
42479002720000,ConocoPhillips Company,2023,11,0,0,0,0
42479002720000,ConocoPhillips Company,2023,12,0,0,0,0
42479002730001,EOG Resources Inc,2023,1,0,0,0,0
42479002730001,EOG Resources Inc,2023,2,0,0,0,0
42479002730001,EOG Resources Inc,2023,3,0,0,0,0
42479002730001,EOG Resources Inc,2023,4,0,0,0,0
42479002730001,EOG Resources Inc,2023,5,0,0,0,0
42479002730001,EOG Resources Inc,2023,6,0,0,0,0
42479002730001,EOG Resources Inc,2023,7,0,0,0,0
42479002730001,EOG Resources Inc,2023,8,0,0,0,0
42479002730001,EOG Resources Inc,2023,9,0,0,0,0
42479002730001,EOG Resources Inc,2023,10,0,0,0,0
42479002730001,EOG Resources Inc,2023,11,0,0,0,0
42479002730001,EOG Resources Inc,2023,12,0,0,0,0
42479002740000,Diamondback E&P LLC,2023,8,3885,3403,2411,30
42479002740000,Diamondback E&P LLC,2023,9,3170,1689,3293,30
42479002740000,Diamondback E&P LLC,2023,10,2249,1812,1687,30
42479002740000,Diamondback E&P LLC,2023,11,1248,1129,189,30
42479002740000,Diamondback E&P LLC,2023,12,492,641,236,30
42479002750000,Pioneer Natural Resources USA Inc,2023,1,6387,9657,12957,30
42479002750000,Pioneer Natural Resources USA Inc,2023,2,5194,7022,6633,30
42479002750000,Pioneer Natural Resources USA Inc,2023,3,3901,4408,6302,30
42479002750000,Pioneer Natural Resources USA Inc,2023,4,2152,2567,3471,30
42479002750000,Pioneer Natural Resources USA Inc,2023,5,1143,2171,1810,30
42479002750000,Pioneer Natural Resources USA Inc,2023,6,483,846,189,30
42479002750000,Pioneer Natural Resources USA Inc,2023,7,182,139,249,30
42479002750000,Pioneer Natural Resources USA Inc,2023,8,76,91,139,30
42479002750000,Pioneer Natural Resources USA Inc,2023,9,23,43,49,30
42479002750000,Pioneer Natural Resources USA Inc,2023,10,6,7,8,30
42479002750000,Pioneer Natural Resources USA Inc,2023,11,1,1,0,30
42479002750000,Pioneer Natural Resources USA Inc,2023,12,0,0,0,0
42479002760001,Matador Production Company,2023,1,3541,3427,6371,30
42479002760001,Matador Production Company,2023,2,2637,4609,1763,30
42479002760001,Matador Production Company,2023,3,2079,2099,2645,30
42479002760001,Matador Production Company,2023,4,1254,1833,2805,30
42479002760001,Matador Production Company,2023,5,622,709,824,30
42479002760001,Matador Production Company,2023,6,265,184,270,30
42479002760001,Matador Production Company,2023,7,104,83,166,30
42479002760001,Matador Production Company,2023,8,34,22,46,30
42479002760001,Matador Production Company,2023,9,10,14,15,30
42479002760001,Matador Production Company,2023,10,2,3,1,30
42479002760001,Matador Production Company,2023,11,0,0,0,0
42479002760001,Matador Production Company,2023,12,0,0,0,0
42479002770002,Parsley Energy Operations LLC,2023,5,5144,7674,12678,30
42479002770002,Parsley Energy Operations LLC,2023,6,3743,6505,8308,30
42479002770002,Parsley Energy Operations LLC,2023,7,2183,1984,4536,30
42479002770002,Parsley Energy Operations LLC,2023,8,1185,2159,653,30
42479002770002,Parsley Energy Operations LLC,2023,9,530,913,822,30
42479002770002,Parsley Energy Operations LLC,2023,10,190,209,353,30
42479002770002,Parsley Energy Operations LLC,2023,11,62,55,84,30
42479002770002,Parsley Energy Operations LLC,2023,12,18,27,14,30
42479002780002,Marathon Oil Company,2023,5,5210,4178,6106,30
42479002780002,Marathon Oil Company,2023,6,4051,5193,5803,30
42479002780002,Marathon Oil Company,2023,7,2546,4368,2968,30
42479002780002,Marathon Oil Company,2023,8,1532,1751,549,30
42479002780002,Marathon Oil Company,2023,9,685,726,818,30
42479002780002,Marathon Oil Company,2023,10,219,198,393,30
42479002780002,Marathon Oil Company,2023,11,73,104,57,30
42479002780002,Marathon Oil Company,2023,12,21,35,8,30
42479002790101,Cimarex Energy Company,2023,1,2167,3605,421,30
42479002790101,Cimarex Energy Company,2023,2,1815,2807,424,30
42479002790101,Cimarex Energy Company,2023,3,1431,2816,2594,30
42479002790101,Cimarex Energy Company,2023,4,875,1327,221,30
42479002790101,Cimarex Energy Company,2023,5,494,315,215,30
42479002790101,Cimarex Energy Company,2023,6,244,172,330,30
42479002790101,Cimarex Energy Company,2023,7,102,200,67,30
42479002790101,Cimarex Energy Company,2023,8,39,48,94,30
42479002790101,Cimarex Energy Company,2023,9,15,17,4,30
42479002790101,Cimarex Energy Company,2023,10,4,4,7,30
42479002790101,Cimarex Energy Company,2023,11,1,1,1,30
42479002790101,Cimarex Energy Company,2023,12,0,0,0,0
42479002800002,Marathon Oil Company,2023,11,6649,5485,2503,30
42479002800002,Marathon Oil Company,2023,12,5136,5310,3316,30
42479002810002,Laredo Petroleum Inc,2023,1,2055,2246,2633,30
42479002810002,Laredo Petroleum Inc,2023,2,1391,2602,2525,30
42479002810002,Laredo Petroleum Inc,2023,3,801,1080,1137,30
42479002810002,Laredo Petroleum Inc,2023,4,397,231,230,30
42479002810002,Laredo Petroleum Inc,2023,5,153,87,91,30
42479002810002,Laredo Petroleum Inc,2023,6,47,79,60,30
42479002810002,Laredo Petroleum Inc,2023,7,14,17,24,30
42479002810002,Laredo Petroleum Inc,2023,8,2,3,4,30
42479002810002,Laredo Petroleum Inc,2023,9,0,0,0,0
42479002810002,Laredo Petroleum Inc,2023,10,0,0,0,0
42479002810002,Laredo Petroleum Inc,2023,11,0,0,0,0
42479002810002,Laredo Petroleum Inc,2023,12,0,0,0,0
42479002820002,Endeavor Energy Resources LP,2023,1,4051,3722,2202,30
42479002820002,Endeavor Energy Resources LP,2023,2,3288,1923,3386,30
42479002820002,Endeavor Energy Resources LP,2023,3,2055,1475,3869,30
42479002820002,Endeavor Energy Resources LP,2023,4,1191,1096,691,30
42479002820002,Endeavor Energy Resources LP,2023,5,691,1151,1289,30
42479002820002,Endeavor Energy Resources LP,2023,6,275,305,577,30
42479002820002,Endeavor Energy Resources LP,2023,7,111,208,68,30
42479002820002,Endeavor Energy Resources LP,2023,8,36,61,74,30
42479002820002,Endeavor Energy Resources LP,2023,9,11,13,13,30
42479002820002,Endeavor Energy Resources LP,2023,10,3,5,4,30
42479002820002,Endeavor Energy Resources LP,2023,11,0,0,0,0
42479002820002,Endeavor Energy Resources LP,2023,12,0,0,0,0
42479002830100,Pioneer Natural Resources USA Inc,2023,1,1877,1892,537,30
42479002830100,Pioneer Natural Resources USA Inc,2023,2,1584,1138,3520,30
42479002830100,Pioneer Natural Resources USA Inc,2023,3,1117,628,1771,30
42479002830100,Pioneer Natural Resources USA Inc,2023,4,633,330,1501,30
42479002830100,Pioneer Natural Resources USA Inc,2023,5,289,144,239,30
42479002830100,Pioneer Natural Resources USA Inc,2023,6,117,149,216,30
42479002830100,Pioneer Natural Resources USA Inc,2023,7,44,36,14,30
42479002830100,Pioneer Natural Resources USA Inc,2023,8,14,17,8,30
42479002830100,Pioneer Natural Resources USA Inc,2023,9,3,2,7,30
42479002830100,Pioneer Natural Resources USA Inc,2023,10,0,0,0,0
42479002830100,Pioneer Natural Resources USA Inc,2023,11,0,0,0,0
42479002830100,Pioneer Natural Resources USA Inc,2023,12,0,0,0,0
42479002840002,Callon Petroleum Operating Company,2023,8,3488,6613,6985,30
42479002840002,Callon Petroleum Operating Company,2023,9,2823,4163,1465,30
42479002840002,Callon Petroleum Operating Company,2023,10,1740,1270,533,30
42479002840002,Callon Petroleum Operating Company,2023,11,1197,1173,1427,30
42479002840002,Callon Petroleum Operating Company,2023,12,605,1020,1069,30
42479002850102,Apache Corporation,2023,12,5407,4395,3336,30
42479002860001,Independence Resources Management LLC,2023,1,4466,4716,10770,30
42479002860001,Independence Resources Management LLC,2023,2,3157,2793,2094,30
42479002860001,Independence Resources Management LLC,2023,3,2140,3032,4375,30
42479002860001,Independence Resources Management LLC,2023,4,983,1799,202,30
42479002860001,Independence Resources Management LLC,2023,5,362,598,761,30
42479002860001,Independence Resources Management LLC,2023,6,126,175,181,30
42479002860001,Independence Resources Management LLC,2023,7,43,83,54,30
42479002860001,Independence Resources Management LLC,2023,8,10,9,18,30
42479002860001,Independence Resources Management LLC,2023,9,2,1,1,30
42479002860001,Independence Resources Management LLC,2023,10,0,0,0,0
42479002860001,Independence Resources Management LLC,2023,11,0,0,0,0
42479002860001,Independence Resources Management LLC,2023,12,0,0,0,0
42479002870000,Matador Production Company,2023,10,6963,11753,7410,30
42479002870000,Matador Production Company,2023,11,5485,7991,13495,30
42479002870000,Matador Production Company,2023,12,2989,3281,1357,30
42479002880001,Cimarex Energy Company,2023,4,7780,6504,17391,30
42479002880001,Cimarex Energy Company,2023,5,5983,7197,7869,30
42479002880001,Cimarex Energy Company,2023,6,3693,6573,1654,30
42479002880001,Cimarex Energy Company,2023,7,1884,2258,2631,30
42479002880001,Cimarex Energy Company,2023,8,677,559,1450,30
42479002880001,Cimarex Energy Company,2023,9,230,385,100,30
42479002880001,Cimarex Energy Company,2023,10,68,62,141,30
42479002880001,Cimarex Energy Company,2023,11,18,23,5,30
42479002880001,Cimarex Energy Company,2023,12,4,5,8,30
42479002890002,Occidental Petroleum Corporation,2023,3,6618,8656,8970,30
42479002890002,Occidental Petroleum Corporation,2023,4,5524,7203,3456,30
42479002890002,Occidental Petroleum Corporation,2023,5,3788,4617,7195,30
42479002890002,Occidental Petroleum Corporation,2023,6,1924,3670,3662,30
42479002890002,Occidental Petroleum Corporation,2023,7,848,608,544,30
42479002890002,Occidental Petroleum Corporation,2023,8,330,599,392,30
42479002890002,Occidental Petroleum Corporation,2023,9,103,197,231,30
42479002890002,Occidental Petroleum Corporation,2023,10,29,25,52,30
42479002890002,Occidental Petroleum Corporation,2023,11,8,12,16,30
42479002890002,Occidental Petroleum Corporation,2023,12,1,1,0,30
42479002900100,Concho Resources Inc,2023,1,0,0,0,0
42479002900100,Concho Resources Inc,2023,2,0,0,0,0
42479002900100,Concho Resources Inc,2023,3,0,0,0,0
42479002900100,Concho Resources Inc,2023,4,0,0,0,0
42479002900100,Concho Resources Inc,2023,5,0,0,0,0
42479002900100,Concho Resources Inc,2023,6,0,0,0,0
42479002900100,Concho Resources Inc,2023,7,0,0,0,0
42479002900100,Concho Resources Inc,2023,8,0,0,0,0
42479002900100,Concho Resources Inc,2023,9,0,0,0,0
42479002900100,Concho Resources Inc,2023,10,0,0,0,0
42479002900100,Concho Resources Inc,2023,11,0,0,0,0
42479002900100,Concho Resources Inc,2023,12,0,0,0,0
42255002910001,EOG Resources Inc,2023,7,4515,6763,8676,30
42255002910001,EOG Resources Inc,2023,8,3611,2444,4476,30
42255002910001,EOG Resources Inc,2023,9,2165,3492,694,30
42255002910001,EOG Resources Inc,2023,10,981,982,1803,30
42255002910001,EOG Resources Inc,2023,11,407,799,657,30
42255002910001,EOG Resources Inc,2023,12,118,81,140,30
42255002920001,Pioneer Natural Resources USA Inc,2023,1,3290,4763,2498,30
42255002920001,Pioneer Natural Resources USA Inc,2023,2,2978,4934,3072,30
42255002920001,Pioneer Natural Resources USA Inc,2023,3,2080,3321,3471,30
42255002920001,Pioneer Natural Resources USA Inc,2023,4,1062,636,751,30
42255002920001,Pioneer Natural Resources USA Inc,2023,5,545,403,967,30
42255002920001,Pioneer Natural Resources USA Inc,2023,6,211,317,109,30
42255002920001,Pioneer Natural Resources USA Inc,2023,7,79,112,63,30
42255002920001,Pioneer Natural Resources USA Inc,2023,8,29,24,5,30
42255002920001,Pioneer Natural Resources USA Inc,2023,9,7,12,6,30
42255002920001,Pioneer Natural Resources USA Inc,2023,10,1,0,1,30
42255002920001,Pioneer Natural Resources USA Inc,2023,11,0,0,0,0
42255002920001,Pioneer Natural Resources USA Inc,2023,12,0,0,0,0
42255002930002,Occidental Petroleum Corporation,2023,1,4076,7088,5912,30
42255002930002,Occidental Petroleum Corporation,2023,2,2669,3728,3445,30
42255002930002,Occidental Petroleum Corporation,2023,3,1664,3213,1883,30
42255002930002,Occidental Petroleum Corporation,2023,4,857,1671,1165,30
42255002930002,Occidental Petroleum Corporation,2023,5,386,741,379,30
42255002930002,Occidental Petroleum Corporation,2023,6,144,232,51,30
42255002930002,Occidental Petroleum Corporation,2023,7,40,58,7,30
42255002930002,Occidental Petroleum Corporation,2023,8,11,15,15,30
42255002930002,Occidental Petroleum Corporation,2023,9,3,4,0,30
42255002930002,Occidental Petroleum Corporation,2023,10,0,0,0,0
42255002930002,Occidental Petroleum Corporation,2023,11,0,0,0,0
42255002930002,Occidental Petroleum Corporation,2023,12,0,0,0,0
42255002940001,Laredo Petroleum Inc,2023,5,4663,8598,2542,30
42255002940001,Laredo Petroleum Inc,2023,6,3709,4992,1402,30
42255002940001,Laredo Petroleum Inc,2023,7,2085,1211,1370,30
42255002940001,Laredo Petroleum Inc,2023,8,854,684,700,30
42255002940001,Laredo Petroleum Inc,2023,9,321,621,333,30
42255002940001,Laredo Petroleum Inc,2023,10,77,97,18,30
42255002940001,Laredo Petroleum Inc,2023,11,16,8,5,30
42255002940001,Laredo Petroleum Inc,2023,12,3,5,2,30
42255002950100,Permian Resources Operating LLC,2023,11,8090,7580,4472,30
42255002950100,Permian Resources Operating LLC,2023,12,6902,10159,8612,30
42255002960000,Laredo Petroleum Inc,2023,4,4259,7065,2109,30
42255002960000,Laredo Petroleum Inc,2023,5,3812,6796,7274,30
42255002960000,Laredo Petroleum Inc,2023,6,2453,4368,2374,30
42255002960000,Laredo Petroleum Inc,2023,7,1569,1507,3274,30
42255002960000,Laredo Petroleum Inc,2023,8,963,1282,234,30
42255002960000,Laredo Petroleum Inc,2023,9,520,719,105,30
42255002960000,Laredo Petroleum Inc,2023,10,201,232,396,30
42255002960000,Laredo Petroleum Inc,2023,11,90,50,50,30
42255002960000,Laredo Petroleum Inc,2023,12,36,71,84,30
42255002970002,Marathon Oil Company,2023,1,5992,8113,1553,30
42255002970002,Marathon Oil Company,2023,2,4389,2953,7859,30
42255002970002,Marathon Oil Company,2023,3,3100,2473,6060,30
42255002970002,Marathon Oil Company,2023,4,1517,881,1497,30
42255002970002,Marathon Oil Company,2023,5,662,863,512,30
42255002970002,Marathon Oil Company,2023,6,273,499,555,30
42255002970002,Marathon Oil Company,2023,7,84,100,69,30
42255002970002,Marathon Oil Company,2023,8,21,33,32,30
42255002970002,Marathon Oil Company,2023,9,5,5,10,30
42255002970002,Marathon Oil Company,2023,10,1,1,1,30
42255002970002,Marathon Oil Company,2023,11,0,0,0,0
42255002970002,Marathon Oil Company,2023,12,0,0,0,0
42255002980102,Centennial Resource Production LLC,2023,2,5807,9006,3756,30
42255002980102,Centennial Resource Production LLC,2023,3,4197,4881,9557,30
42255002980102,Centennial Resource Production LLC,2023,4,2218,3679,1239,30
42255002980102,Centennial Resource Production LLC,2023,5,1107,1247,620,30
42255002980102,Centennial Resource Production LLC,2023,6,407,482,546,30
42255002980102,Centennial Resource Production LLC,2023,7,134,179,102,30
42255002980102,Centennial Resource Production LLC,2023,8,37,63,41,30
42255002980102,Centennial Resource Production LLC,2023,9,8,14,4,30
42255002980102,Centennial Resource Production LLC,2023,10,1,1,2,30
42255002980102,Centennial Resource Production LLC,2023,11,0,0,0,0
42255002980102,Centennial Resource Production LLC,2023,12,0,0,0,0
42255002990000,EOG Resources Inc,2023,1,5912,7490,4076,30
42255002990000,EOG Resources Inc,2023,2,4781,7128,8705,30
42255002990000,EOG Resources Inc,2023,3,2944,4895,3538,30
42255002990000,EOG Resources Inc,2023,4,1345,1612,606,30
42255002990000,EOG Resources Inc,2023,5,630,1096,171,30
42255002990000,EOG Resources Inc,2023,6,203,153,491,30
42255002990000,EOG Resources Inc,2023,7,60,97,147,30
42255002990000,EOG Resources Inc,2023,8,17,8,4,30
42255002990000,EOG Resources Inc,2023,9,4,4,9,30
42255002990000,EOG Resources Inc,2023,10,0,0,0,0
42255002990000,EOG Resources Inc,2023,11,0,0,0,0
42255002990000,EOG Resources Inc,2023,12,0,0,0,0
42255003000002,Concho Resources Inc,2023,1,4341,4553,1761,30
42255003000002,Concho Resources Inc,2023,2,3366,2342,7815,30
42255003000002,Concho Resources Inc,2023,3,2324,4429,2593,30
42255003000002,Concho Resources Inc,2023,4,1385,804,3101,30
42255003000002,Concho Resources Inc,2023,5,689,1143,167,30
42255003000002,Concho Resources Inc,2023,6,322,234,293,30
42255003000002,Concho Resources Inc,2023,7,136,241,248,30
42255003000002,Concho Resources Inc,2023,8,54,58,61,30
42255003000002,Concho Resources Inc,2023,9,15,14,9,30
42255003000002,Concho Resources Inc,2023,10,5,8,7,30
42255003000002,Concho Resources Inc,2023,11,1,1,2,30
42255003000002,Concho Resources Inc,2023,12,0,0,0,0
42255003010100,Centennial Resource Production LLC,2023,1,2835,3776,1787,30
42255003010100,Centennial Resource Production LLC,2023,2,2864,4127,4476,30
42255003010100,Centennial Resource Production LLC,2023,3,1932,1651,4448,30
42255003010100,Centennial Resource Production LLC,2023,4,1333,1428,476,30
42255003010100,Centennial Resource Production LLC,2023,5,713,705,1219,30
42255003010100,Centennial Resource Production LLC,2023,6,395,549,588,30
42255003010100,Centennial Resource Production LLC,2023,7,209,361,447,30
42255003010100,Centennial Resource Production LLC,2023,8,94,132,57,30
42255003010100,Centennial Resource Production LLC,2023,9,41,28,87,30
42255003010100,Centennial Resource Production LLC,2023,10,14,18,25,30
42255003010100,Centennial Resource Production LLC,2023,11,4,5,1,30
42255003010100,Centennial Resource Production LLC,2023,12,1,1,2,30
42255003020002,Matador Production Company,2023,2,5636,10883,9805,30
42255003020002,Matador Production Company,2023,3,4629,3906,9218,30
42255003020002,Matador Production Company,2023,4,3766,3479,2346,30
42255003020002,Matador Production Company,2023,5,2217,2711,2377,30
42255003020002,Matador Production Company,2023,6,1191,1201,2162,30
42255003020002,Matador Production Company,2023,7,673,654,680,30
42255003020002,Matador Production Company,2023,8,298,435,716,30
42255003020002,Matador Production Company,2023,9,123,234,288,30
42255003020002,Matador Production Company,2023,10,42,41,69,30
42255003020002,Matador Production Company,2023,11,14,8,16,30
42255003020002,Matador Production Company,2023,12,4,2,4,30
42255003030001,Cimarex Energy Company,2023,1,4476,4028,9534,30
42255003030001,Cimarex Energy Company,2023,2,3612,4626,3521,30
42255003030001,Cimarex Energy Company,2023,3,2429,2351,767,30
42255003030001,Cimarex Energy Company,2023,4,1346,1110,433,30
42255003030001,Cimarex Energy Company,2023,5,638,1227,910,30
42255003030001,Cimarex Energy Company,2023,6,301,304,87,30
42255003030001,Cimarex Energy Company,2023,7,96,98,113,30
42255003030001,Cimarex Energy Company,2023,8,30,33,13,30
42255003030001,Cimarex Energy Company,2023,9,8,11,6,30
42255003030001,Cimarex Energy Company,2023,10,2,1,1,30
42255003030001,Cimarex Energy Company,2023,11,0,0,0,0
42255003030001,Cimarex Energy Company,2023,12,0,0,0,0
42255003040001,EOG Resources Inc,2023,12,3418,2939,2706,30
42255003050001,Chevron USA Inc,2023,1,6026,5314,4155,30
42255003050001,Chevron USA Inc,2023,2,3884,2008,3422,30
42255003050001,Chevron USA Inc,2023,3,2376,2021,4607,30
42255003050001,Chevron USA Inc,2023,4,893,1385,1832,30
42255003050001,Chevron USA Inc,2023,5,307,468,402,30
42255003050001,Chevron USA Inc,2023,6,98,60,102,30
42255003050001,Chevron USA Inc,2023,7,20,16,4,30
42255003050001,Chevron USA Inc,2023,8,3,2,6,30
42255003050001,Chevron USA Inc,2023,9,0,0,0,0
42255003050001,Chevron USA Inc,2023,10,0,0,0,0
42255003050001,Chevron USA Inc,2023,11,0,0,0,0
42255003050001,Chevron USA Inc,2023,12,0,0,0,0
42255003060002,Concho Resources Inc,2023,2,3094,5646,7313,30
42255003060002,Concho Resources Inc,2023,3,2852,3490,5667,30
42255003060002,Concho Resources Inc,2023,4,1460,2455,2663,30
42255003060002,Concho Resources Inc,2023,5,745,990,1418,30
42255003060002,Concho Resources Inc,2023,6,323,507,758,30
42255003060002,Concho Resources Inc,2023,7,112,94,146,30
42255003060002,Concho Resources Inc,2023,8,35,53,14,30
42255003060002,Concho Resources Inc,2023,9,9,5,5,30
42255003060002,Concho Resources Inc,2023,10,2,3,4,30
42255003060002,Concho Resources Inc,2023,11,0,0,0,0
42255003060002,Concho Resources Inc,2023,12,0,0,0,0
42255003070000,SM Energy Company,2023,1,3377,4724,2387,30
42255003070000,SM Energy Company,2023,2,2976,3919,3628,30
42255003070000,SM Energy Company,2023,3,2049,2975,2032,30
42255003070000,SM Energy Company,2023,4,1020,937,1236,30
42255003070000,SM Energy Company,2023,5,546,737,1312,30
42255003070000,SM Energy Company,2023,6,212,212,503,30
42255003070000,SM Energy Company,2023,7,71,128,164,30
42255003070000,SM Energy Company,2023,8,20,22,19,30
42255003070000,SM Energy Company,2023,9,5,6,6,30
42255003070000,SM Energy Company,2023,10,1,1,2,30
42255003070000,SM Energy Company,2023,11,0,0,0,0
42255003070000,SM Energy Company,2023,12,0,0,0,0
42255003080002,Marathon Oil Company,2023,9,7815,12011,3893,30
42255003080002,Marathon Oil Company,2023,10,5268,3724,2371,30
42255003080002,Marathon Oil Company,2023,11,3603,7047,5216,30
42255003080002,Marathon Oil Company,2023,12,1952,1214,310,30
42255003090002,Cimarex Energy Company,2023,1,3378,5479,6245,30
42255003090002,Cimarex Energy Company,2023,2,2761,4580,3628,30
42255003090002,Cimarex Energy Company,2023,3,1611,1311,3768,30
42255003090002,Cimarex Energy Company,2023,4,806,1026,719,30
42255003090002,Cimarex Energy Company,2023,5,340,667,392,30
42255003090002,Cimarex Energy Company,2023,6,131,259,212,30
42255003090002,Cimarex Energy Company,2023,7,38,30,16,30
42255003090002,Cimarex Energy Company,2023,8,10,9,3,30
42255003090002,Cimarex Energy Company,2023,9,2,2,1,30
42255003090002,Cimarex Energy Company,2023,10,0,0,0,0
42255003090002,Cimarex Energy Company,2023,11,0,0,0,0
42255003090002,Cimarex Energy Company,2023,12,0,0,0,0
42255003100002,Matador Production Company,2023,6,7335,14589,9230,30
42255003100002,Matador Production Company,2023,7,6323,4015,3957,30
42255003100002,Matador Production Company,2023,8,4911,4120,11391,30
42255003100002,Matador Production Company,2023,9,2626,3965,982,30
42255003100002,Matador Production Company,2023,10,1681,3143,2022,30
42255003100002,Matador Production Company,2023,11,698,838,1103,30
42255003100002,Matador Production Company,2023,12,298,376,638,30
42255003110000,Permian Resources Operating LLC,2023,3,4361,4199,8965,30
42255003110000,Permian Resources Operating LLC,2023,4,3351,4651,4222,30
42255003110000,Permian Resources Operating LLC,2023,5,2016,2362,4749,30
42255003110000,Permian Resources Operating LLC,2023,6,1042,1161,1351,30
42255003110000,Permian Resources Operating LLC,2023,7,531,1052,1316,30
42255003110000,Permian Resources Operating LLC,2023,8,212,128,505,30
42255003110000,Permian Resources Operating LLC,2023,9,71,79,143,30
42255003110000,Permian Resources Operating LLC,2023,10,21,21,7,30
42255003110000,Permian Resources Operating LLC,2023,11,6,4,8,30
42255003110000,Permian Resources Operating LLC,2023,12,1,0,2,30
42255003120102,Endeavor Energy Resources LP,2023,7,4396,3657,7013,30
42255003120102,Endeavor Energy Resources LP,2023,8,3358,6235,870,30
42255003120102,Endeavor Energy Resources LP,2023,9,2311,2639,5367,30
42255003120102,Endeavor Energy Resources LP,2023,10,1133,697,1297,30
42255003120102,Endeavor Energy Resources LP,2023,11,482,667,226,30
42255003120102,Endeavor Energy Resources LP,2023,12,166,243,406,30
42255003130001,Independence Resources Management LLC,2023,11,5095,6679,7704,30
42255003130001,Independence Resources Management LLC,2023,12,3448,4585,3904,30
42255003140002,Apache Corporation,2023,1,2821,5153,1310,30
42255003140002,Apache Corporation,2023,2,2394,1448,251,30
42255003140002,Apache Corporation,2023,3,1646,1420,293,30
42255003140002,Apache Corporation,2023,4,885,969,2177,30
42255003140002,Apache Corporation,2023,5,430,537,743,30
42255003140002,Apache Corporation,2023,6,208,402,199,30
42255003140002,Apache Corporation,2023,7,64,106,19,30
42255003140002,Apache Corporation,2023,8,22,18,49,30
42255003140002,Apache Corporation,2023,9,6,7,2,30
42255003140002,Apache Corporation,2023,10,1,1,0,30
42255003140002,Apache Corporation,2023,11,0,0,0,0
42255003140002,Apache Corporation,2023,12,0,0,0,0
42255003150002,Apache Corporation,2023,12,4862,7667,1322,30
42255003160000,Cimarex Energy Company,2023,4,5891,11328,7271,30
42255003160000,Cimarex Energy Company,2023,5,5238,7469,5033,30
42255003160000,Cimarex Energy Company,2023,6,3660,5643,3057,30
42255003160000,Cimarex Energy Company,2023,7,1909,3508,3423,30
42255003160000,Cimarex Energy Company,2023,8,1084,1431,1195,30
42255003160000,Cimarex Energy Company,2023,9,493,483,989,30
42255003160000,Cimarex Energy Company,2023,10,170,192,288,30
42255003160000,Cimarex Energy Company,2023,11,71,66,48,30
42255003160000,Cimarex Energy Company,2023,12,21,16,37,30
42255003170002,Marathon Oil Company,2023,1,1715,2795,3173,30
42255003170002,Marathon Oil Company,2023,2,1568,1754,3684,30
42255003170002,Marathon Oil Company,2023,3,1076,999,2420,30
42255003170002,Marathon Oil Company,2023,4,670,1234,121,30
42255003170002,Marathon Oil Company,2023,5,425,348,441,30
42255003170002,Marathon Oil Company,2023,6,202,243,52,30
42255003170002,Marathon Oil Company,2023,7,84,47,177,30
42255003170002,Marathon Oil Company,2023,8,32,32,33,30
